timestamp,funding_rate,source
1737129600,0.0001,bybit
1737158400,0.00009347,bybit
1737187200,0.0001,bybit
1737216000,0.0001,bybit
1737244800,0.0001,bybit
1737273600,0.0001,bybit
1737302400,0.0001,bybit
1737331200,0.0001,bybit
1737360000,0.0001,bybit
1737388800,0.0001,bybit
1737417600,0.0001,bybit
1737446400,0.0001,bybit
1737475200,0.0001,bybit
1737504000,0.0001,bybit
1737532800,0.0001,bybit
1737561600,0.0001,bybit
1737590400,0.0001,bybit
1737619200,0.0001,bybit
1737648000,0.0001,bybit
1737676800,0.00004386,bybit
1737705600,0.00009463,bybit
1737734400,0.0001,bybit
1737763200,0.0001,bybit
1737792000,0.00007472,bybit
1737820800,0.00005217,bybit
1737849600,0.0001,bybit
1737878400,0.0001,bybit
1737907200,0.0001,bybit
1737936000,0.0001,bybit
1737964800,0.00000253,bybit
1737993600,0.00001349,bybit
1738022400,0.00000581,bybit
1738051200,0.00005241,bybit
1738080000,0.00000659,bybit
1738108800,-0.00002196,bybit
1738137600,0.00001792,bybit
1738166400,0.00006486,bybit
1738195200,0.00007587,bybit
1738224000,0.0001,bybit
1738252800,0.0001,bybit
1738281600,0.00001241,bybit
1738310400,0.00003319,bybit
1738339200,0.00002658,bybit
1738368000,-0.00014857,bybit
1738396800,-0.00011979,bybit
1738425600,-0.00002399,bybit
1738454400,-0.00001242,bybit
1738483200,-0.00001722,bybit
1738512000,-0.00002013,bybit
1738540800,0.00006421,bybit
1738569600,0.00001227,bybit
1738598400,-0.0000511,bybit
1738627200,-0.00001274,bybit
1738656000,0.0001,bybit
1738684800,0.00007932,bybit
1738713600,0.00001167,bybit
1738742400,0.00002633,bybit
1738771200,0.0001,bybit
1738800000,0.00006568,bybit
1738828800,0.0000801,bybit
1738857600,0.00006781,bybit
1738886400,0.00007196,bybit
1738915200,0.00003448,bybit
1738944000,0.00008283,bybit
1738972800,-0.00005658,bybit
1739001600,0.00001686,bybit
1739030400,0.00000656,bybit
1739059200,0.00002052,bybit
1739088000,0.00000927,bybit
1739116800,0.00003139,bybit
1739145600,0.00002217,bybit
1739174400,0.0000857,bybit
1739203200,0.00009182,bybit
1739232000,0.00007625,bybit
1739260800,0.00005578,bybit
1739289600,-0.00001778,bybit
1739318400,0.00001737,bybit
1739347200,0.00003227,bybit
1739376000,0.00000523,bybit
1739404800,0.00009802,bybit
1739433600,0.00006447,bybit
1739462400,0.00004455,bybit
1739491200,0.00008865,bybit
1739520000,0.0001,bybit
1739548800,0.0001,bybit
1739577600,0.00003027,bybit
1739606400,0.00000062,bybit
1739635200,0.00005122,bybit
1739664000,0.00005342,bybit
1739692800,-0.00001542,bybit
1739721600,0.0000033,bybit
1739750400,0.00000939,bybit
1739779200,0.0000311,bybit
1739808000,0.00000041,bybit
1739836800,0.00002818,bybit
1739865600,0.00001517,bybit
1739894400,0.00009433,bybit
1739923200,0.00009711,bybit
1739952000,0.0001,bybit
1739980800,0.0001,bybit
1740009600,0.0001,bybit
1740038400,0.0001,bybit
1740067200,0.0000778,bybit
1740096000,0.00001268,bybit
1740124800,0.00008046,bybit
1740153600,0.00003323,bybit
1740182400,0.0005139,bybit
1740211200,0.00025044,bybit
1740240000,0.0001,bybit
1740268800,0.0001,bybit
1740297600,0.0001,bybit
1740326400,0.0001,bybit
1740355200,0.0001,bybit
1740384000,0.0001,bybit
1740412800,0.0001,bybit
1740441600,0.0001,bybit
1740470400,0.0001,bybit
1740499200,0.0001,bybit
1740528000,0.0001,bybit
1740556800,0.0001,bybit
1740585600,0.00009698,bybit
1740614400,-0.00014527,bybit
1740643200,-0.00009552,bybit
1740672000,0.00008877,bybit
1740700800,0.0001,bybit
1740729600,0.0000261,bybit
1740758400,-0.00014671,bybit
1740787200,0.0001,bybit
1740816000,0.00004533,bybit
1740844800,0.00000917,bybit
1740873600,0.00007239,bybit
1740902400,0.0001,bybit
1740931200,0.00006936,bybit
1740960000,0.0001,bybit
1740988800,0.0001,bybit
1741017600,0.0001,bybit
1741046400,-0.00003351,bybit
1741075200,0.00000296,bybit
1741104000,0.0000123,bybit
1741132800,0.0001,bybit
1741161600,0.0001,bybit
1741190400,0.0001,bybit
1741219200,0.00002585,bybit
1741248000,0.0001,bybit
1741276800,0.00001038,bybit
1741305600,0.00001342,bybit
1741334400,0.0000804,bybit
1741363200,0.0001,bybit
1741392000,0.0001,bybit
1741420800,0.0000644,bybit
1741449600,0.00001288,bybit
1741478400,0.00003824,bybit
1741507200,0.00004848,bybit
1741536000,-0.000032,bybit
1741564800,-0.00029357,bybit
1741593600,-0.00007275,bybit
1741622400,-0.00008207,bybit
1741651200,0.00000832,bybit
1741680000,-0.00001591,bybit
1741708800,0.00006844,bybit
1741737600,0.00008765,bybit
1741766400,0.00007949,bybit
1741795200,0.00004824,bybit
1741824000,0.00005496,bybit
1741852800,0.00008477,bybit
1741881600,-0.00001285,bybit
1741910400,-0.00015919,bybit
1741939200,0.00004476,bybit
1741968000,0.0001,bybit
1741996800,0.0001,bybit
1742025600,0.0001,bybit
1742054400,0.00002487,bybit
1742083200,0.00009014,bybit
1742112000,0.00002721,bybit
1742140800,-0.00006539,bybit
1742169600,-0.00001937,bybit
1742198400,0.00006645,bybit
1742227200,-0.00000712,bybit
1742256000,-0.0000191,bybit
1742284800,0.00001801,bybit
1742313600,0.00000084,bybit
1742342400,-0.0000612,bybit
1742371200,0.00007579,bybit
1742400000,0.00007731,bybit
1742428800,0.00001139,bybit
1742457600,0.00007139,bybit
1742486400,-0.00000981,bybit
1742515200,-0.00001414,bybit
1742544000,0.00002088,bybit
1742572800,-0.00000534,bybit
1742601600,0.00004702,bybit
1742630400,0.00002873,bybit
1742659200,0.00000295,bybit
1742688000,-0.00001499,bybit
1742716800,0.00001609,bybit
1742745600,-0.00003516,bybit
1742774400,0.00001997,bybit
1742803200,0.00009114,bybit
1742832000,0.00002952,bybit
1742860800,0.00001676,bybit
1742889600,-0.00000448,bybit
1742918400,0.00000784,bybit
1742947200,-0.00001721,bybit
1742976000,0.00007133,bybit
1743004800,-0.00004927,bybit
1743033600,-0.00001904,bybit
1743062400,0.000047,bybit
1743091200,-0.00003998,bybit
1743120000,-0.00000541,bybit
1743148800,-0.00000706,bybit
1743177600,0.00003856,bybit
1743206400,0.00003739,bybit
1743235200,-0.00001692,bybit
1743264000,0.00000668,bybit
1743292800,0.00004207,bybit
1743321600,-0.00004333,bybit
1743350400,0.00000413,bybit
1743379200,-0.00000311,bybit
1743408000,0.00002713,bybit
1743436800,-0.00000319,bybit
1743465600,-0.00011844,bybit
1743494400,0.00002705,bybit
1743523200,0.00001751,bybit
1743552000,0.00002346,bybit
1743580800,-0.00002533,bybit
1743609600,-0.00002791,bybit
1743638400,-0.00002095,bybit
1743667200,0.00001376,bybit
1743696000,-0.00000899,bybit
1743724800,0.0001,bybit
1743753600,0.00009307,bybit
1743782400,0.00003029,bybit
1743811200,0.00009537,bybit
1743840000,0.00009739,bybit
1743868800,0.00003366,bybit
1743897600,0.00009173,bybit
1743926400,0.00009894,bybit
1743955200,0.00000377,bybit
1743984000,0.00000125,bybit
1744012800,-0.00003202,bybit
1744041600,0.00003657,bybit
1744070400,0.00000902,bybit
1744099200,0.00007245,bybit
1744128000,0.00003545,bybit
1744156800,0.00002267,bybit
1744185600,-0.00002068,bybit
1744214400,0.0001,bybit
1744243200,0.00009218,bybit
1744272000,0.0001,bybit
1744300800,0.00004691,bybit
1744329600,-0.00003007,bybit
1744358400,0.00004989,bybit
1744387200,0.0001,bybit
1744416000,0.00006951,bybit
1744444800,-0.00000906,bybit
1744473600,0.00001472,bybit
1744502400,0.00007698,bybit
1744531200,0.00001214,bybit
1744560000,-0.00000389,bybit
1744588800,-0.00003415,bybit
1744617600,0.00005162,bybit
1744646400,0.00003854,bybit
1744675200,0.00000392,bybit
1744704000,0.0001,bybit
1744732800,0.00007167,bybit
1744761600,-0.00006198,bybit
1744790400,-0.00009053,bybit
1744819200,-0.00001926,bybit
1744848000,-0.00000984,bybit
1744876800,0.00000812,bybit
1744905600,-0.00001058,bybit
1744934400,0.00003447,bybit
1744963200,0.00000296,bybit
1744992000,-0.00005146,bybit
1745020800,-0.00001215,bybit
1745049600,0.00006867,bybit
1745078400,0.0001,bybit
1745107200,0.00007048,bybit
1745136000,-0.00001807,bybit
1745164800,-0.0000766,bybit
1745193600,0.00001937,bybit
1745222400,0.0001,bybit
1745251200,0.00009109,bybit
1745280000,0.00003961,bybit
1745308800,0.00004038,bybit
1745337600,-0.00001936,bybit
1745366400,-0.00002647,bybit
1745395200,0.00005975,bybit
1745424000,0.00002238,bybit
1745452800,-0.00003794,bybit
1745481600,0.0000149,bybit
1745510400,-0.00000618,bybit
1745539200,0.00008908,bybit
1745568000,0.00003245,bybit
1745596800,0.00004921,bybit
1745625600,-0.00007485,bybit
1745654400,0.00001459,bybit
1745683200,0.00004978,bybit
1745712000,-0.00006573,bybit
1745740800,-0.00001749,bybit
1745769600,-0.00003295,bybit
1745798400,0.00001103,bybit
1745827200,0.00005621,bybit
1745856000,0.00000589,bybit
1745884800,-0.00004385,bybit
1745913600,0.00003872,bybit
1745942400,0.00001268,bybit
1745971200,-0.00002275,bybit
1746000000,0.00009197,bybit
1746028800,0.00000029,bybit
1746057600,-0.00000048,bybit
1746086400,0.00005255,bybit
1746115200,0.00003782,bybit
1746144000,-0.00003523,bybit
1746172800,0.00002857,bybit
1746201600,-0.0000303,bybit
1746230400,-0.00011068,bybit
1746259200,-0.00001484,bybit
1746288000,-0.00006553,bybit
1746316800,0.00000312,bybit
1746345600,0.00004616,bybit
1746374400,0.00003498,bybit
1746403200,-0.00007123,bybit
1746432000,0.00006744,bybit
1746460800,0.00002175,bybit
1746489600,-0.0000178,bybit
1746518400,-0.00000683,bybit
1746547200,0.00002767,bybit
1746576000,0.00001728,bybit
1746604800,0.00008919,bybit
1746633600,0.00001529,bybit
1746662400,0.00006604,bybit
1746691200,0.0001,bybit
1746720000,0.0001,bybit
1746748800,0.0001,bybit
1746777600,0.00009238,bybit
1746806400,0.00005521,bybit
1746835200,0.00007638,bybit
1746864000,0.0001,bybit
1746892800,0.0001,bybit
1746921600,0.00008081,bybit
1746950400,0.0001,bybit
1746979200,0.0001,bybit
1747008000,0.0001,bybit
1747036800,0.0001,bybit
1747065600,0.00007469,bybit
1747094400,0.00006072,bybit
1747123200,0.00004172,bybit
1747152000,0.00001231,bybit
1747180800,0.00002701,bybit
1747209600,0.00005778,bybit
1747238400,-0.00001591,bybit
1747267200,-0.00003808,bybit
1747296000,-0.00002825,bybit
1747324800,0.0000338,bybit
1747353600,-0.0000084,bybit
1747382400,0.00003052,bybit
1747411200,0.00001606,bybit
1747440000,-0.00000198,bybit
1747468800,0.00001723,bybit
1747497600,0.00002515,bybit
1747526400,0.00006156,bybit
1747555200,0.00003858,bybit
1747584000,0.0001,bybit
1747612800,0.0001,bybit
1747641600,0.00001146,bybit
1747670400,0.00005514,bybit
1747699200,0.00005531,bybit
1747728000,0.00007096,bybit
1747756800,0.0000044,bybit
1747785600,0.00005146,bybit
1747814400,0.00007956,bybit
1747843200,0.00004226,bybit
1747872000,0.00007967,bybit
1747900800,0.0001,bybit
1747929600,0.00009599,bybit
1747958400,0.00002206,bybit
1747987200,0.00005364,bybit
1748016000,0.00006534,bybit
1748044800,0.00002203,bybit
1748073600,0.00003436,bybit
1748102400,0.00004126,bybit
1748131200,0.00007422,bybit
1748160000,0.0001,bybit
1748188800,0.00005451,bybit
1748217600,0.0001,bybit
1748246400,0.0001,bybit
1748275200,0.00009627,bybit
1748304000,0.0001,bybit
1748332800,0.00003247,bybit
1748361600,0.00002161,bybit
1748390400,-0.00015645,bybit
1748419200,-0.00009526,bybit
1748448000,0.00003181,bybit
1748476800,0.00007753,bybit
1748505600,0.00005974,bybit
1748534400,-0.00001219,bybit
1748563200,0.0001,bybit
1748592000,0.00009532,bybit
1748620800,0.0001,bybit
1748649600,0.0001,bybit
1748678400,0.0001,bybit
1748707200,0.0001,bybit
1748736000,0.0001,bybit
1748764800,0.00009391,bybit
1748793600,0.00007421,bybit
1748822400,0.0001,bybit
1748851200,0.00006634,bybit
1748880000,0.00000594,bybit
1748908800,0.00002472,bybit
1748937600,-0.00001601,bybit
1748966400,0.00005591,bybit
1748995200,-0.00000582,bybit
1749024000,-0.00004859,bybit
1749052800,0.00003102,bybit
1749081600,0.00000335,bybit
1749110400,-0.00000224,bybit
1749139200,0.00001778,bybit
1749168000,0.000066,bybit
1749196800,0.00000475,bybit
1749225600,0.00001407,bybit
1749254400,-0.00005637,bybit
1749283200,0.0001,bybit
1749312000,0.00001688,bybit
1749340800,0.0000343,bybit
1749369600,-0.00001743,bybit
1749398400,-0.00002669,bybit
1749427200,-0.00003739,bybit
1749456000,0.00002264,bybit
1749484800,0.0001,bybit
1749513600,0.0000811,bybit
1749542400,0.00008419,bybit
1749571200,0.0001,bybit
1749600000,0.00007171,bybit
1749628800,0.00004509,bybit
1749657600,0.00005768,bybit
1749686400,0.00005521,bybit
1749715200,0.00007557,bybit
1749744000,0.00004748,bybit
1749772800,-0.00001155,bybit
1749801600,0.00006608,bybit
1749830400,0.00004363,bybit
1749859200,0.00000574,bybit
1749888000,-0.00001611,bybit
1749916800,-0.00002466,bybit
1749945600,0.00007299,bybit
1749974400,0.0000717,bybit
1750003200,0.0001,bybit
1750032000,0.00004753,bybit
1750060800,0.0001,bybit
1750089600,0.00004729,bybit
1750118400,0.00003074,bybit
1750147200,0.00006718,bybit
1750176000,0.00003008,bybit
1750204800,-0.00001427,bybit
1750233600,0.00000243,bybit
1750262400,0.00002945,bybit
1750291200,0.00001655,bybit
1750320000,0.00001318,bybit
1750348800,-0.00000097,bybit
1750377600,0.00007635,bybit
1750406400,0.00006425,bybit
1750435200,0.00000709,bybit
1750464000,0.00003019,bybit
1750492800,-0.00002522,bybit
1750521600,0.00003388,bybit
1750550400,-0.00000539,bybit
1750579200,0.00007054,bybit
1750608000,0.00000617,bybit
1750636800,-0.00000853,bybit
1750665600,0.00001988,bybit
1750694400,-0.00003379,bybit
1750723200,0.00003432,bybit
1750752000,0.00005734,bybit
1750780800,0.00000619,bybit
1750809600,-0.00002753,bybit
1750838400,0.00004784,bybit
1750867200,-0.00002087,bybit
1750896000,-0.00007601,bybit
1750924800,0.00000685,bybit
1750953600,-0.00000066,bybit
1750982400,-0.0000185,bybit
1751011200,0.00001488,bybit
1751040000,0.00003673,bybit
1751068800,-0.00004711,bybit
1751097600,0.00001239,bybit
1751126400,0.00006048,bybit
1751155200,0.00004098,bybit
1751184000,0.00001443,bybit
1751212800,0.00000852,bybit
1751241600,0.00001024,bybit
1751270400,0.00004958,bybit
1751299200,-0.00000929,bybit
1751328000,-0.00000321,bybit
1751356800,-0.00002184,bybit
1751385600,0.00001879,bybit
1751414400,0.00004989,bybit
1751443200,0.00006496,bybit
1751472000,0.00005727,bybit
1751500800,0.00005264,bybit
1751529600,0.00005847,bybit
1751558400,0.00007064,bybit
1751587200,0.00005716,bybit
1751616000,0.00002295,bybit
1751644800,0.00002892,bybit
1751673600,0.0001,bybit
1751702400,0.00006637,bybit
1751731200,0.00006102,bybit
1751760000,0.00001647,bybit
1751788800,0.00000114,bybit
1751817600,0.00004813,bybit
1751846400,0.0000867,bybit
1751875200,0.00007141,bybit
1751904000,0.00002928,bybit
1751932800,-0.00005019,bybit
1751961600,0.00003413,bybit
1751990400,0.0000393,bybit
1752019200,0.00003556,bybit
1752048000,0.00004809,bybit
1752076800,0.0000667,bybit
1752105600,0.00008704,bybit
1752134400,0.000061,bybit
1752163200,0.0000794,bybit
1752192000,0.0001,bybit
1752220800,0.0001,bybit
1752249600,0.0001,bybit
1752278400,0.0001,bybit
1752307200,0.0001,bybit
1752336000,0.0001,bybit
1752364800,0.00007909,bybit
1752393600,0.00008875,bybit
1752422400,0.0000926,bybit
1752451200,0.00006157,bybit
1752480000,0.0001,bybit
1752508800,0.0001,bybit
1752537600,0.0001,bybit
1752566400,0.0001,bybit
1752595200,0.0001,bybit
1752624000,0.0001,bybit
1752652800,0.0001,bybit
1752681600,0.0001,bybit
1752710400,0.0001,bybit
1752739200,0.0001,bybit
1752768000,0.0001,bybit
1752796800,0.0001,bybit
1752825600,0.0001,bybit
1752854400,0.0001,bybit
1752883200,0.0001,bybit
1752912000,0.0001,bybit
1752940800,0.0001,bybit
1752969600,0.0001,bybit
1752998400,0.0001,bybit
1753027200,0.0001,bybit
1753056000,0.0001,bybit
1753084800,0.0001,bybit
1753113600,0.0001,bybit
1753142400,0.0001,bybit
1753171200,0.0001,bybit
1753200000,0.0001,bybit
1753228800,0.00011431,bybit
1753257600,0.0001,bybit
1753286400,0.0001,bybit
1753315200,0.0001,bybit
1753344000,0.0001,bybit
1753372800,0.0001,bybit
1753401600,0.0001,bybit
1753430400,0.0001,bybit
1753459200,0.0001,bybit
1753488000,0.0001,bybit
1753516800,0.0001,bybit
1753545600,0.0001,bybit
1753574400,0.0001,bybit
1753603200,0.0001,bybit
1753632000,0.0001,bybit
1753660800,0.0001,bybit
1753689600,0.0001,bybit
1753718400,0.0001,bybit
1753747200,0.0001,bybit
1753776000,0.0001,bybit
1753804800,0.0001,bybit
1753833600,0.0001,bybit
1753862400,0.0001,bybit
1753891200,0.0001,bybit
1753920000,0.0001,bybit
1753948800,0.0001,bybit
1753977600,0.0001,bybit
1754006400,-0.00001656,bybit
1754035200,-0.00006328,bybit
1754064000,0.0000378,bybit
1754092800,0.0001,bybit
1754121600,0.0001,bybit
1754150400,0.0001,bybit
1754179200,0.0001,bybit
1754208000,0.0001,bybit
1754236800,0.00007948,bybit
1754265600,0.00004923,bybit
1754294400,0.0000576,bybit
1754323200,0.00001817,bybit
1754352000,0.00007602,bybit
1754380800,0.0001,bybit
1754409600,0.00004579,bybit
1754438400,0.0001,bybit
1754467200,0.0001,bybit
1754496000,0.00008685,bybit
1754524800,0.00007728,bybit
1754553600,0.00009173,bybit
1754582400,0.00001388,bybit
1754611200,-0.00003108,bybit
1754640000,0.00003508,bybit
1754668800,0.00008916,bybit
1754697600,0.00000237,bybit
1754726400,0.0000759,bybit
1754755200,-0.00003166,bybit
1754784000,0.00000196,bybit
1754812800,0.0001,bybit
1754841600,0.0001,bybit
1754870400,0.0001,bybit
1754899200,0.0001,bybit
1754928000,0.0001,bybit
1754956800,0.0001,bybit
1754985600,0.0001,bybit
1755014400,0.00003101,bybit
1755043200,0.0001,bybit
1755072000,0.0001,bybit
1755100800,0.0001,bybit
1755129600,0.0001,bybit
1755158400,0.0001,bybit
1755187200,0.0001,bybit
1755216000,0.00009395,bybit
1755244800,0.0001,bybit
1755273600,0.0001,bybit
1755302400,0.00003229,bybit
1755331200,0.00005518,bybit
1755360000,0.00005028,bybit
1755388800,-0.00000725,bybit
1755417600,0.00006699,bybit
1755446400,0.00006233,bybit
1755475200,0.0001,bybit
1755504000,0.00009278,bybit
1755532800,0.0000241,bybit
1755561600,0.00005472,bybit
1755590400,-0.0000097,bybit
1755619200,0.00002078,bybit
1755648000,0.0001,bybit
1755676800,0.0001,bybit
1755705600,0.0001,bybit
1755734400,0.00008933,bybit
1755763200,0.0001,bybit
1755792000,0.0001,bybit
1755820800,0.00007466,bybit
1755849600,0.0001,bybit
1755878400,0.00007665,bybit
1755907200,0.0001,bybit
1755936000,0.0001,bybit
1755964800,0.0001,bybit
1755993600,0.0001,bybit
1756022400,0.0001,bybit
1756051200,0.0001,bybit
1756080000,0.0001,bybit
1756108800,0.0001,bybit
1756137600,0.0001,bybit
1756166400,0.0001,bybit
1756195200,0.0001,bybit
1756224000,0.0001,bybit
1756252800,0.0001,bybit
1756281600,0.0001,bybit
1756310400,0.00004016,bybit
1756339200,0.00003951,bybit
1756368000,0.00008813,bybit
1756396800,0.000076,bybit
1756425600,0.00004099,bybit
1756454400,0.00003251,bybit
1756483200,0.00004476,bybit
1756512000,0.0001,bybit
1756540800,0.0001,bybit
1756569600,0.0001,bybit
1756598400,0.0001,bybit
1756627200,0.00003706,bybit
1756656000,0.00005329,bybit
1756684800,0.00004929,bybit
1756713600,0.0001,bybit
1756742400,0.0001,bybit
1756771200,0.0001,bybit
1756800000,0.0001,bybit
1756828800,0.0001,bybit
1756857600,0.0001,bybit
1756886400,0.0001,bybit
1756915200,0.0001,bybit
1756944000,0.00009011,bybit
1756972800,0.0000543,bybit
1757001600,0.00005321,bybit
1757030400,0.00009591,bybit
1757059200,0.0001,bybit
1757088000,0.00009934,bybit
1757116800,0.00008521,bybit
1757145600,0.00004635,bybit
1757174400,-0.00000897,bybit
1757203200,0.00004448,bybit
1757232000,0.0001,bybit
1757260800,0.00007039,bybit
1757289600,0.0001,bybit
1757318400,0.00002857,bybit
1757347200,0.00007948,bybit
1757376000,0.00002551,bybit
1757404800,0.00001604,bybit
1757433600,0.00001388,bybit
1757462400,0.00003935,bybit
1757491200,0.0001,bybit
1757520000,0.00007774,bybit
1757548800,0.00000819,bybit
1757577600,0.00004762,bybit
1757606400,0.0001,bybit
1757635200,0.00009416,bybit
1757664000,0.00006127,bybit
1757692800,0.00009896,bybit
1757721600,-0.00003243,bybit
1757750400,0.00003148,bybit
1757779200,0.0000608,bybit
1757808000,0.00002142,bybit
1757836800,-0.00001938,bybit
1757865600,0.00005701,bybit
1757894400,0.00007622,bybit
1757923200,0.0001,bybit
1757952000,0.0000798,bybit
1757980800,0.0001,bybit
1758009600,0.0001,bybit
1758038400,0.00003464,bybit
1758067200,0.00008059,bybit
1758096000,0.00004581,bybit
1758124800,0.00004605,bybit
1758153600,0.0001,bybit
1758182400,0.0001,bybit
1758211200,0.00008669,bybit
1758240000,0.0000674,bybit
1758268800,0.00006754,bybit
1758297600,0.00003193,bybit
1758326400,0.0000292,bybit
1758355200,0.00008845,bybit
1758384000,0.0001,bybit
1758412800,0.00006911,bybit
1758441600,0.0001,bybit
1758470400,0.00008065,bybit
1758499200,0.00004095,bybit
1758528000,0.00008326,bybit
1758556800,0.00000086,bybit
1758585600,0.00003469,bybit
1758614400,-0.00001646,bybit
1758643200,-0.00002302,bybit
1758672000,-0.00002517,bybit
1758700800,0.00001004,bybit
1758729600,0.0000694,bybit
1758758400,0.00004029,bybit
1758787200,-0.00000374,bybit
1758816000,-0.00002638,bybit
1758844800,0.0000593,bybit
1758873600,0.00003018,bybit
1758902400,0.00007381,bybit
1758931200,0.00006796,bybit
1758960000,0.0000645,bybit
1758988800,0.00006911,bybit
1759017600,0.0001,bybit
1759046400,0.00001443,bybit
1759075200,0.00005984,bybit
1759104000,0.0001,bybit
1759132800,0.00006586,bybit
1759161600,0.0001,bybit
1759190400,0.00006638,bybit
1759219200,0.00008111,bybit
1759248000,0.00001288,bybit
1759276800,0.0001,bybit
1759305600,0.0001,bybit
1759334400,0.00002801,bybit
1759363200,0.00004183,bybit
1759392000,0.00006812,bybit
1759420800,0.00009106,bybit
1759449600,0.00001482,bybit
1759478400,0.00000066,bybit
1759507200,0.00001396,bybit
1759536000,0.00000884,bybit
1759564800,0.00005991,bybit
1759593600,0.00004757,bybit
1759622400,0.0001,bybit
1759651200,0.0001,bybit
1759680000,0.00007664,bybit
1759708800,0.00009618,bybit
1759737600,0.0001,bybit
1759766400,0.0000758,bybit
1759795200,0.00000246,bybit
1759824000,-0.00002887,bybit
1759852800,0.0001,bybit
1759881600,0.0001,bybit
1759910400,0.0001,bybit
1759939200,0.0001,bybit
1759968000,0.00003109,bybit
1759996800,0.00003706,bybit
1760025600,0.00005581,bybit
1760054400,0.0001,bybit
1760083200,0.0001,bybit
1760112000,0.00004578,bybit
1760140800,-0.00014131,bybit
1760169600,0.0001,bybit
1760198400,0.0001,bybit
1760227200,-0.00000737,bybit
1760256000,0.0000284,bybit
1760284800,0.00006092,bybit
1760313600,0.0001,bybit
1760342400,0.0001,bybit
1760371200,0.00004824,bybit
1760400000,0.00007775,bybit
1760428800,-0.00002259,bybit
1760457600,0.0000003,bybit
1760486400,0.00000962,bybit
1760515200,0.00002225,bybit
1760544000,-0.00000158,bybit
1760572800,0.00000329,bybit
1760601600,-0.00000475,bybit
1760630400,-0.00003787,bybit
1760659200,0.00000925,bybit
1760688000,-0.00000891,bybit
1760716800,0.00001371,bybit
1760745600,-0.00002473,bybit
1760774400,-0.00001289,bybit
1760803200,0.00005928,bybit
1760832000,0.00003953,bybit
1760860800,0.00003762,bybit
1760889600,0.0001,bybit
1760918400,0.00005677,bybit
1760947200,0.0001,bybit
1760976000,0.0001,bybit
1761004800,0.00007228,bybit
1761033600,0.00001871,bybit
1761062400,0.00008799,bybit
1761091200,0.00002025,bybit
1761120000,0.00004647,bybit
1761148800,0.000055,bybit
1761177600,0.00005646,bybit
1761206400,0.0001,bybit
1761235200,0.00006755,bybit
1761264000,-0.00000164,bybit
1761292800,0.0001,bybit
1761321600,0.00004654,bybit
1761350400,0.00003168,bybit
1761379200,0.0001,bybit
1761408000,0.0001,bybit
1761436800,0.00009909,bybit
1761465600,0.00005578,bybit
1761494400,0.0001,bybit
1761523200,0.0001,bybit
1761552000,0.0001,bybit
1761580800,0.00005882,bybit
1761609600,0.00001045,bybit
1761638400,0.00003558,bybit
1761667200,0.00008991,bybit
1761696000,-0.00000396,bybit
1761724800,0.00001593,bybit
1761753600,0.00001663,bybit
1761782400,0.00002081,bybit
1761811200,0.0000362,bybit
1761840000,-0.00002633,bybit
1761868800,0.00002357,bybit
1761897600,0.0001,bybit
1761926400,0.00005658,bybit
1761955200,0.00002475,bybit
1761984000,0.00002432,bybit
1762012800,0.00006744,bybit
1762041600,0.00005819,bybit
1762070400,0.0000476,bybit
1762099200,0.00001946,bybit
1762128000,0.00002067,bybit
1762156800,-0.00004708,bybit
1762185600,0.0000529,bybit
1762214400,0.00003846,bybit
1762243200,-0.00001217,bybit
1762272000,0.00004548,bybit
1762300800,0.00004865,bybit
1762329600,0.00001344,bybit
1762358400,-0.0000114,bybit
1762387200,0.00002099,bybit
1762416000,0.00003291,bybit
1762444800,0.00004827,bybit
1762473600,-0.00003307,bybit
1762502400,0.00003929,bybit
1762531200,0.0000252,bybit
1762560000,0.00007924,bybit
1762588800,0.00000847,bybit
1762617600,-0.00000744,bybit
1762646400,-0.00000171,bybit
1762675200,0.00003745,bybit
1762704000,0.00007699,bybit
1762732800,0.00009233,bybit
1762761600,0.00008068,bybit
1762790400,0.00004716,bybit
1762819200,0.0000135,bybit
1762848000,-0.00004885,bybit
1762876800,0.00005706,bybit
1762905600,0.00006811,bybit
1762934400,0.00003386,bybit
1762963200,0.00009323,bybit
1762992000,-0.00001163,bybit
1763020800,0.00001427,bybit
1763049600,0.00002564,bybit
1763078400,-0.00004056,bybit
1763107200,0.00001296,bybit
1763136000,0.00005789,bybit
1763164800,0.00004552,bybit
1763193600,0.0000712,bybit
1763222400,0.0000447,bybit
1763251200,0.00000979,bybit
1763280000,0.00003754,bybit
1763308800,0.00004955,bybit
1763337600,0.00005953,bybit
1763366400,0.0001,bybit
1763395200,0.00007101,bybit
1763424000,0.00008162,bybit
1763452800,0.0000431,bybit
1763481600,0.0001,bybit
1763510400,0.00004908,bybit
1763539200,-0.00000434,bybit
1763568000,-0.00000981,bybit
1763596800,0.00004555,bybit
1763625600,0.0001,bybit
1763654400,0.00001338,bybit
1763683200,-0.00000479,bybit
1763712000,-0.00000726,bybit
1763740800,0.00005602,bybit
1763769600,0.0000339,bybit
1763798400,0.00002259,bybit
1763827200,0.00006123,bybit
1763856000,0.00004974,bybit
1763884800,0.00004368,bybit
1763913600,0.00000931,bybit
1763942400,-0.00001427,bybit
1763971200,-0.00003212,bybit
1764000000,-0.00000016,bybit
1764028800,-0.00006725,bybit
1764057600,-0.00000414,bybit
1764086400,-0.00004901,bybit
1764115200,-0.00000927,bybit
